,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Male,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65plus,Edu_Doctorate,Edu_Left_16,Edu_Left_17,Edu_Left_18,Edu_Left_Before_16,Edu_Masters,Edu_Profess_Diploma,Edu_Some_College,Country_Canada,Country_Ireland,Country_New_Zealand,Country_Other,Country_UK,Country_USA,Race_Black,Race_Mixed_Black_Asian,Race_Mixed_White_Asian,Race_Mixed_White_Black,Race_Other,Race_White
1580,39.0,31.0,46.0,48.0,43.0,-0.71126,-0.84637,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1581,43.0,54.0,47.0,54.0,43.0,0.19268,0.7654,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1582,37.0,47.0,47.0,42.0,46.0,0.88113,0.40148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1583,36.0,39.0,52.0,41.0,46.0,0.19268,-0.84637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1584,32.0,45.0,34.0,39.0,45.0,-0.21712,-0.21575,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1585,24.0,53.0,42.0,39.0,43.0,-0.21712,-0.21575,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1586,19.0,49.0,46.0,45.0,48.0,0.52975,0.07987,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1587,44.0,35.0,40.0,52.0,49.0,-0.21712,0.40148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1588,19.0,45.0,39.0,58.0,49.0,-1.37983,-2.07848,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1589,28.0,52.0,43.0,50.0,45.0,0.88113,1.92173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1590,36.0,45.0,48.0,43.0,41.0,-0.21712,-0.52593,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1591,33.0,47.0,43.0,42.0,45.0,-0.71126,-0.84637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1592,30.0,51.0,52.0,43.0,40.0,1.29221,0.7654,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1593,35.0,44.0,47.0,46.0,45.0,-0.21712,-1.54858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1594,29.0,42.0,39.0,47.0,43.0,-0.71126,-0.84637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1595,28.0,48.0,33.0,44.0,47.0,-0.71126,-0.84637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1596,25.0,47.0,36.0,45.0,42.0,-0.71126,-0.84637,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1597,29.0,46.0,38.0,42.0,46.0,0.19268,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1598,37.0,44.0,47.0,37.0,52.0,-0.71126,-1.54858,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1599,39.0,43.0,53.0,41.0,36.0,0.52975,0.7654,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1600,35.0,57.0,57.0,49.0,35.0,1.86203,1.2247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1601,32.0,52.0,46.0,48.0,50.0,-1.37983,-0.84637,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1602,33.0,53.0,30.0,37.0,41.0,1.29221,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1603,22.0,49.0,49.0,46.0,46.0,-0.71126,-1.18084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1604,28.0,42.0,46.0,42.0,49.0,-0.21712,-0.21575,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1605,33.0,32.0,59.0,37.0,37.0,1.29221,0.7654,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1606,34.0,32.0,34.0,49.0,47.0,-0.71126,-2.07848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1607,38.0,44.0,39.0,48.0,38.0,-1.37983,-2.07848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1608,32.0,37.0,36.0,50.0,48.0,-1.37983,-1.54858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1609,37.0,48.0,39.0,46.0,42.0,-0.21712,-0.21575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1610,15.0,54.0,48.0,33.0,46.0,0.88113,1.2247,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1611,25.0,43.0,54.0,50.0,57.0,-0.21712,0.07987,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1612,42.0,29.0,35.0,48.0,39.0,0.19268,-0.21575,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1613,41.0,40.0,51.0,47.0,40.0,0.88113,1.92173,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1614,39.0,41.0,38.0,47.0,46.0,0.52975,-0.52593,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1615,39.0,38.0,53.0,41.0,35.0,0.88113,1.92173,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1616,37.0,40.0,43.0,39.0,47.0,-0.21712,0.40148,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1617,49.0,38.0,39.0,41.0,40.0,0.19268,-0.52593,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1618,22.0,39.0,50.0,46.0,49.0,0.19268,-0.21575,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1619,41.0,34.0,37.0,47.0,35.0,0.19268,-1.18084,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1620,37.0,35.0,45.0,38.0,40.0,-0.71126,-0.84637,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1621,28.0,43.0,46.0,44.0,43.0,-0.21712,0.07987,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1622,28.0,42.0,37.0,48.0,47.0,-1.37983,-1.18084,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1623,23.0,44.0,36.0,47.0,46.0,-1.37983,-1.18084,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1624,20.0,48.0,37.0,42.0,51.0,-1.37983,-2.07848,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1625,42.0,40.0,46.0,48.0,42.0,-1.37983,-0.52593,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1626,37.0,39.0,40.0,45.0,46.0,0.52975,-0.52593,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1627,34.0,43.0,52.0,36.0,34.0,0.19268,0.40148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1628,18.0,43.0,45.0,58.0,49.0,-0.71126,-0.84637,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1629,51.0,41.0,43.0,43.0,53.0,1.29221,1.92173,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1630,32.0,42.0,40.0,41.0,45.0,0.88113,0.40148,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1631,36.0,30.0,37.0,43.0,42.0,-1.37983,-2.07848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1632,23.0,40.0,34.0,46.0,46.0,-0.71126,-0.52593,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1633,36.0,44.0,34.0,36.0,42.0,-0.71126,-1.18084,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1634,53.0,31.0,47.0,33.0,34.0,0.88113,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1635,38.0,36.0,41.0,45.0,45.0,-0.71126,-0.52593,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1636,35.0,41.0,39.0,42.0,40.0,0.19268,-1.18084,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1637,39.0,44.0,42.0,47.0,43.0,0.52975,0.07987,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1638,46.0,40.0,45.0,49.0,48.0,0.19268,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1639,21.0,43.0,36.0,41.0,49.0,-1.37983,-0.84637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1640,36.0,34.0,46.0,46.0,41.0,-0.71126,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1641,29.0,39.0,41.0,48.0,44.0,-0.21712,-0.21575,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1642,36.0,47.0,44.0,43.0,41.0,-0.21712,-0.52593,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1643,36.0,33.0,47.0,49.0,46.0,-1.37983,-1.54858,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1644,44.0,34.0,42.0,46.0,39.0,0.19268,0.40148,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1645,29.0,43.0,45.0,48.0,51.0,-0.21712,-0.52593,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1646,34.0,38.0,40.0,41.0,51.0,-0.71126,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1647,36.0,50.0,54.0,51.0,46.0,1.29221,0.40148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1648,21.0,31.0,40.0,33.0,39.0,-0.71126,0.7654,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1649,38.0,31.0,48.0,40.0,33.0,0.19268,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1650,28.0,46.0,44.0,54.0,51.0,-0.71126,0.07987,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1651,39.0,38.0,41.0,32.0,45.0,-0.21712,-1.18084,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1652,28.0,47.0,33.0,48.0,48.0,-0.71126,-1.54858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1653,52.0,31.0,41.0,39.0,43.0,-1.37983,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1654,21.0,41.0,44.0,40.0,48.0,-0.21712,0.07987,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1655,34.0,45.0,59.0,46.0,42.0,1.29221,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1656,18.0,44.0,48.0,44.0,45.0,-1.37983,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1657,51.0,41.0,2.15324,34.0,31.0,1.86203,1.92173,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1658,29.0,39.0,44.0,53.0,40.0,-0.71126,0.40148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1659,29.0,47.0,46.0,46.0,41.0,0.88113,0.7654,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1660,26.0,40.0,44.0,46.0,36.0,0.19268,0.40148,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1661,36.0,43.0,49.0,48.0,41.0,1.86203,1.2247,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1662,30.0,43.0,41.0,55.0,48.0,0.19268,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1663,36.0,46.0,56.0,39.0,43.0,1.86203,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1664,37.0,37.0,35.0,43.0,48.0,-1.37983,-1.54858,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1665,42.0,32.0,40.0,37.0,45.0,0.19268,0.40148,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1666,25.0,36.0,41.0,46.0,48.0,0.88113,0.7654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1667,42.0,34.0,33.0,36.0,43.0,-0.71126,-0.84637,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1668,42.0,37.0,54.0,49.0,33.0,-0.71126,-0.21575,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1669,30.0,41.0,42.0,48.0,33.0,-0.21712,0.07987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1670,26.0,43.0,52.0,46.0,47.0,-0.71126,-0.21575,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1671,31.0,41.0,36.0,41.0,55.0,-0.71126,-1.18084,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1672,28.0,47.0,31.0,41.0,38.0,-0.21712,-1.18084,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1673,56.0,24.0,39.0,50.0,37.0,-1.37983,-0.84637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1674,49.0,40.0,46.0,48.0,40.0,0.19268,-0.21575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1675,33.0,45.0,34.0,51.0,49.0,-0.71126,-1.54858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1676,37.0,44.0,46.0,28.0,52.0,0.19268,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1677,35.0,48.0,41.0,46.0,45.0,-0.71126,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1678,33.0,50.0,40.0,51.0,46.0,-0.71126,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1679,31.0,43.0,38.0,38.0,41.0,-0.21712,0.7654,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1680,37.0,28.0,46.0,46.0,30.0,-0.21712,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1681,41.0,23.0,49.0,48.0,44.0,-0.21712,1.92173,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1682,49.0,25.0,52.0,43.0,33.0,-0.21712,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1683,26.0,44.0,43.0,47.0,46.0,-0.21712,-0.21575,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1684,50.0,22.0,38.0,55.0,40.0,-0.71126,-1.54858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1685,37.0,46.0,56.0,46.0,40.0,0.52975,0.07987,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1686,46.0,29.0,40.0,33.0,42.0,-1.37983,-0.52593,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1687,54.0,27.0,47.0,52.0,35.0,0.19268,-0.52593,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1688,23.0,45.0,46.0,57.0,40.0,-0.21712,-0.21575,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1689,43.0,38.0,44.0,46.0,39.0,-1.37983,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1690,31.0,45.0,39.0,52.0,49.0,-1.37983,-1.18084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1691,27.0,38.0,46.0,41.0,39.0,1.29221,-0.21575,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1692,31.0,44.0,45.0,42.0,37.0,0.88113,-0.21575,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1693,37.0,27.0,43.0,45.0,39.0,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1694,25.0,40.0,51.0,35.0,49.0,-0.21712,0.07987,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1695,42.0,36.0,51.0,42.0,45.0,0.52975,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1696,21.0,45.0,51.0,42.0,42.0,-0.21712,0.07987,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1697,49.0,33.0,2.15324,31.0,27.0,1.86203,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1698,54.0,34.0,2.15324,48.0,42.0,1.29221,1.92173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1699,30.0,43.0,32.0,45.0,48.0,-0.71126,-0.84637,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1700,32.0,35.0,42.0,45.0,33.0,-0.21712,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1701,40.0,41.0,46.0,37.0,35.0,0.52975,0.07987,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1702,42.0,27.0,38.0,38.0,28.0,0.52975,0.07987,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1703,27.0,42.0,36.0,39.0,53.0,-0.21712,0.07987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1704,31.0,45.0,42.0,49.0,41.0,0.52975,-0.84637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1705,31.0,46.0,40.0,45.0,49.0,0.19268,-0.21575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1706,26.0,48.0,40.0,49.0,41.0,-0.21712,-0.52593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1707,28.0,34.0,51.0,37.0,44.0,-0.71126,-0.21575,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1708,36.0,51.0,50.0,44.0,41.0,1.29221,1.2247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1709,28.0,44.0,40.0,36.0,44.0,-0.71126,-0.21575,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1710,17.0,51.0,46.0,47.0,56.0,0.88113,-0.21575,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1711,35.0,38.0,34.0,51.0,51.0,-1.37983,-1.18084,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1712,48.0,43.0,50.0,38.0,48.0,-0.71126,-0.21575,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1713,34.0,45.0,42.0,38.0,35.0,-0.21712,-0.52593,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1714,40.0,34.0,53.0,48.0,46.0,-0.71126,-0.21575,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1715,25.0,42.0,43.0,37.0,43.0,-0.21712,-0.52593,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1716,36.0,37.0,46.0,49.0,31.0,-0.71126,0.07987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1717,40.0,47.0,38.0,57.0,50.0,-1.37983,-1.54858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1718,31.0,41.0,28.0,47.0,49.0,0.52975,-0.84637,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1719,35.0,47.0,51.0,49.0,53.0,1.29221,0.7654,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1720,19.0,39.0,36.0,47.0,45.0,-0.21712,-0.84637,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1721,24.0,41.0,42.0,45.0,46.0,-1.37983,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1722,25.0,31.0,30.0,54.0,46.0,-2.55524,-2.07848,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1723,37.0,42.0,50.0,38.0,38.0,-2.55524,-0.84637,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1724,21.0,42.0,33.0,54.0,47.0,-0.21712,-1.18084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1725,28.0,33.0,43.0,40.0,39.0,-0.21712,-0.52593,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1726,18.0,46.0,46.0,44.0,52.0,-2.55524,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1727,42.0,30.0,41.0,43.0,36.0,-0.21712,0.7654,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1728,32.0,38.0,48.0,42.0,43.0,-0.21712,-0.21575,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1729,40.0,34.0,40.0,35.0,50.0,0.19268,-1.18084,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1730,27.0,38.0,35.0,43.0,43.0,-1.37983,-1.54858,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1731,26.0,45.0,42.0,49.0,51.0,0.19268,0.07987,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1732,16.0,42.0,30.0,55.0,54.0,-0.21712,-0.52593,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1733,23.0,46.0,48.0,51.0,44.0,-0.71126,0.7654,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1734,24.0,38.0,45.0,46.0,42.0,-0.21712,-0.52593,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1735,34.0,41.0,41.0,49.0,46.0,-0.71126,-0.52593,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1736,38.0,40.0,43.0,45.0,42.0,-0.71126,-1.18084,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1737,27.0,42.0,42.0,42.0,49.0,-1.37983,-2.07848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1738,50.0,44.0,52.0,32.0,42.0,-1.37983,-1.18084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
